time_hr,T_water,T_bed,T_air,Q_sw_net,Q_lw_in,Q_lw_out,Q_evap,Q_conv,Q_bed,Q_gw,Q_net
10.5,13.807215096063223,12.97716672981218,21.035534,571.5721041349616,390.9423168427441,372.9262458708986,44.46147422687764,-33.38312898102271,-4.979879596977526,-318.7339711667688,243.06770959192363
10.75,13.963113768019536,12.985302839194198,21.553301,587.1566605787203,394.64567083900323,373.73731133955494,42.980429484501826,-35.049139305179246,-5.866445834009099,-331.7856186188409,250.64229532082595
11.0,14.11901444372775,12.994762837126814,22.071068,602.7412170224792,398.3709694386919,374.5497094684078,41.49983902063373,-36.714641746779314,-6.745080674653725,-344.8374331561301,258.2436368049642
11.25,14.243201038958814,13.005411954239163,22.4683645,608.0568190068583,401.29967736544404,375.1978040369855,40.39681146045897,-37.97106270038526,-7.426311118097594,-355.23436516778554,257.03327696839676
11.5,14.36234136454479,13.017036239776624,22.865661,613.3724209912374,404.2448517443548,375.8203529031493,39.25779262351212,-39.25066716423818,-8.07141175036503,-365.2088095020327,256.3822275684403
11.75,14.481483231335151,13.029623839325842,23.2629575,618.6880229756166,407.2067967965241,376.4436842098643,38.11904359815133,-40.52997159058416,-8.710741680102334,-375.18338235197615,255.75173561873504
12.0,14.600626656860893,13.043166135768972,23.660254,624.0036249599958,410.18580890242123,377.0677987205623,36.98056451103239,-41.808975894907014,-9.344352715043652,-385.1580851794797,255.14203436413334
12.25,14.6810614350319,13.057504594434475,23.910004999999998,618.6880229756166,412.1650390968074,377.4895967530389,36.30482683238375,-42.58704755280533,-9.740949626309288,-391.892322171571,245.64746306902225
12.5,14.755324995673318,13.0723838102021,24.159756,613.3724209912374,414.1552875776808,377.87934725694254,35.58485406736747,-43.393730970082835,-10.09727328346506,-398.10988801896957,236.825418284926
12.75,14.829589559785559,13.087795116616162,24.409507,608.0568190068583,416.15666732170644,378.2694047415911,34.86499053428292,-44.200294549701624,-10.45041037769002,-404.3275375428425,228.0167376622087
13.0,14.903855133324615,13.103733755315794,24.659258,602.7412170224792,418.16929061176927,378.6597694060532,34.1452362762733,-45.00673826269649,-10.800389494885692,-410.5452712398362,219.22150076154333
13.25,14.935055452693344,13.120028168559577,24.744443500000003,587.1566605787203,419.0479673091146,378.82387993431405,33.941968325987304,-45.254421920405264,-10.88985610162145,-413.1577906608051,202.07411576623878
13.5,14.95938027246613,13.136398841833307,24.829629,571.5721041349616,419.9333405798928,378.95186780285087,33.68931092320233,-45.534109754381426,-10.93761061376141,-415.1946747216682,185.66809019035622
13.75,14.983705607538685,13.152840827620954,24.9148145,555.9875476912027,420.8254358933171,379.0798908007887,33.43666894804237,-45.813782112306626,-10.984940328244235,-417.23160175252406,169.26890079042767
14.0,15.008030965714687,13.169353491114126,25.0,540.402991247444,421.7242787424364,379.2079463742977,33.20288392555161,-46.09344126007443,-11.031846134380501,-419.26853101599863,152.85777543745314
14.25,14.987870569478238,13.185763883949125,24.9148145,515.6115421190316,421.43908677736766,379.10187253026453,33.46668015639808,-45.79433020387869,-10.812462619501446,-417.58129309885555,129.23947809193726
14.5,14.960598642084271,13.201787377686964,24.829629,490.8200929906194,421.1589102602298,378.95840255129434,33.69823501366659,-45.52832570429553,-10.55272977865937,-415.2986592093988,106.36453509431885
14.75,14.933326900756773,13.217423021918526,24.744443500000003,466.0286438622071,420.88372551878376,378.8149742728762,33.92980325223142,-45.26230638438229,-10.295325158543967,-413.01604083671737,83.49202047944073
15.0,14.906055345309069,13.232674293296956,24.659258,441.2371947337948,420.61350889633707,378.67158768549353,34.161384870737784,-44.99627224508064,-10.040227898015726,-410.73343796523426,60.62193218884113
15.25,14.835907940089255,13.24737858755497,24.409507,408.9283491703456,419.19927972528313,378.3029107118765,34.910806524168684,-44.17060301765422,-9.531166229464016,-404.86140984752615,32.11596020848907
15.5,14.758898808806373,13.261265499230804,24.159755999999998,376.6195036068964,417.7912606845299,377.89847479306894,35.61102907279849,-43.376769203967875,-8.985837004370936,-398.4148996846971,4.343555119922712
15.75,14.68188971996875,13.274338089260805,23.910004999999998,344.3106580434472,416.3893544877651,377.4943634634982,36.31135482242952,-42.58281762917058,-8.445393987370082,-391.9683930630313,-23.42835581057915
16.0,14.604880669724892,13.286603654038501,23.660254,312.0018124799979,414.9934629218626,377.0905765290411,37.011783745483676,-41.78874831117331,-7.909793376863501,-385.5218896613541,-51.19982348736448
16.25,14.489528956840903,13.297920960384735,23.2629575,274.3773655171729,412.5794653579781,376.4863350214385,38.177569905604344,-40.49205553090951,-7.1498317345212214,-375.86542945250216,-82.60766366874509
16.5,14.368032584812918,13.30805220457321,22.865661,236.7529185543479,410.17467069248863,375.8506881184602,39.29947007188039,-39.22366966936164,-6.360117184854367,-365.69452196202826,-113.35877854179975
16.75,14.246536237322962,13.317004194636585,22.4683645,199.12847159152287,407.77881662962926,375.21584658689585,40.421630352764424,-37.95498755156134,-5.577478342127577,-355.523616520056,-144.10966052801933
17.0,14.125039899561278,13.324787496425008,22.071068,161.5040246286979,405.39163185202113,374.5818096689767,41.54405064228107,-36.68600924617987,-4.801851722417879,-345.3527118916507,-174.860507153988
17.25,13.972347255440768,13.331291820352462,21.553301,121.12801847152339,402.1845650682633,373.78610249536007,43.04773463016666,-35.00555739264783,-3.846722718714645,-332.5700871620182,-206.99804302587302
17.5,13.814645789028374,13.336328118033007,21.035534,80.75201231434895,398.98942624847115,372.9656224998686,44.51587912410076,-33.347905591115484,-2.8703478734604815,-319.3681104481387,-238.60029857908708
17.75,13.656944327687707,13.33990642796163,20.517767,40.37600615717446,395.8056143541058,372.1464940198997,45.98446474896396,-31.689751927546897,-1.9027210289882284,-306.1661341602596,-270.2026099499075
18.0,13.499242830863237,13.342039813056825,20.0,0.0,392.632487680844,371.3287153610402,47.45346092149385,-30.031096589769785,-0.943763564970773,-292.96415491577153,-301.80548512308786
18.25,13.311132716382266,13.342624412642177,19.3529525,0.0,388.8159017314911,370.3549378803536,48.58367258704271,-27.91598347760036,0.18842992299840233,-277.21530344695964,-290.8980758342108
18.5,13.11787788279668,13.341475494104243,18.705905,0.0,385.02016547083156,369.356523475652,49.67733504681262,-25.824010750666666,1.3410917149219372,-261.03572220102853,-279.43491775119793
18.75,12.924623412057276,13.338605346035777,18.0588575,0.0,381.24338377089236,368.36013096172735,50.771400997129334,-23.731261252683186,2.483423909580118,-244.85617121198212,-267.9669357508099
19.0,12.731369255901562,13.33402939306501,17.41181,0.0,377.4847858690893,367.3657573536829,51.86587009303233,-21.637735208120684,3.615519343621852,-228.67664645546526,-256.49477705742135
19.25,12.54945908293374,13.327806810554627,16.8088575,0.0,374.02303526617095,366.43159382364155,52.87299755057211,-19.694658575757312,4.669669704371248,-213.44685402526298,-245.58477291116225
19.5,12.369376813319713,13.320025340213906,16.205905,0.0,370.57574185687406,365.5085732090065,53.89360352033759,-17.74242025216741,5.70349887040441,-198.37009849176988,-234.86788649737431
19.75,12.189294636081776,13.31070008791255,15.6029525,0.0,367.1421058302626,364.58729794158916,54.91455826871448,-15.789508457208195,6.72806474626703,-183.29335066177663,-224.14979101325028
20.0,12.009212495213177,13.299844885964633,15.0,0.0,363.72125826443715,363.66776553378713,55.93587656318942,-13.83592344995651,7.743450660926719,-168.21660586556948,-213.43125333515877
20.25,11.829182173298994,13.287473657994644,14.3970475,0.0,360.49694801148553,362.7502363127069,56.38813376887001,-11.881426069624009,8.749430790027642,-153.1441807757474,-201.96965442653163
20.5,11.649156005484764,13.273600268013238,13.794095,0.0,357.28845798250615,361.83446547967134,56.84057303306583,-9.926236496534031,9.746372983232199,-138.0721033839901,-190.50472817393012
20.75,11.469130086167885,13.258238178833498,13.191142500000002,0.0,354.095255027837,360.9204309098726,57.293166297759775,-7.970372851484928,10.734381451523923,-123.00004671368927,-179.03649224131087
21.0,11.289104380645245,13.241400730733986,12.58819,0.0,350.9167708386976,360.00813022837957,57.74591331513231,-6.013835295485555,11.713536444360368,-107.9280078711336,-167.56541196126292
21.25,11.09773933906962,13.223057272326608,11.941142500000002,0.0,347.4941294468998,359.04026382487024,58.245068193211495,-3.9050007992677007,12.751692812521807,-91.90662410489797,-155.46595694769735
21.5,10.90454703971414,13.203148334519875,11.294095,0.0,344.0868596192317,358.0651364962875,58.73126456143573,-1.803861321688655,13.79142021246146,-75.73225738287525,-143.1691230757936
21.75,10.711354877310484,13.181686807320963,10.6470475,0.0,340.6940936356878,357.0919974854281,59.217637209974974,0.2980537366191109,14.821831210981426,-59.55790208144109,-130.87048847586468
22.0,10.518162789923526,13.158686602327581,10.0,0.0,337.31487809315894,356.12084377551867,59.704185695601396,2.4007440895392724,15.843009648207115,-43.38355303618823,-118.5708851982763
22.25,10.358247172320509,13.134290240312026,9.482233,0.0,334.7682847311638,355.3184654473459,59.67237271902455,4.059226484386838,16.65614878940679,-29.99514485471395,-107.66382452683555
22.5,10.203696719101051,13.108724376361929,8.964466,0.0,332.295842451604,354.5442962563042,59.679141328150045,5.743049662225727,17.43007882540607,-17.05592095035397,-97.265362193572
22.75,10.049146385088862,13.08200282919806,8.446698999999999,0.0,329.8340217600852,353.7713934201837,59.685910193985336,7.427369527105779,18.197074015062363,-4.1167069861552505,-86.86530500508506
23.0,9.894582048696355,13.054135912570732,7.928932,0.0,327.3824824098231,352.999685397196,59.887563960984686,9.112121006697002,18.957280623988215,8.823674453348962,-76.65740735001211
23.25,9.770985840686288,13.025253589976414,7.5316355,0.0,325.59647689949776,352.3835036374099,60.08544829559962,10.382104290212277,19.52558170605058,19.171357284183383,-68.32553464047498
23.5,9.652382365578621,12.995564268748764,7.134339,0.0,323.8166401130353,351.79297194041015,60.310069605912055,11.67548160922473,20.059083288565486,29.101035451426515,-60.516263505910715
23.75,9.533778883974216,12.965078287484344,6.737042499999999,0.0,322.0427644213833,351.20318274147763,60.53474012790111,12.969151037353052,20.58780492579541,39.030714160552314,-52.70707333164224
